x, y, yaw, fitVal
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
9.70062, -6.69655, 0.00835615, 1349
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.62291, -5.07512, 0.00663779, 1379
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
6.73187, -6.20824, 0.00600948, 1497
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
2.52848, -0.230396, 0.00108157, 1584
