iteration, itertime, mapcons, ai
1, 1.01463, 738, 0.915387
2, 0.964291, 738, 0.91512
3, 0.91095, 738, 0.91512
4, 0.958472, 738, 0.915387
5, 0.886149, 738, 0.915387
6, 0.921373, 1070, 0.912072
7, 0.925254, 1070, 0.912072
8, 0.91442, 1070, 0.912295
9, 1.00798, 1070, 0.912072
10, 0.904197, 1070, 0.912072
11, 0.9307, 1070, 0.912295
12, 0.921487, 1070, 0.912295
13, 0.885486, 1127, 0.902166
14, 0.931473, 1127, 0.902196
15, 0.884477, 1127, 0.902196
16, 0.891056, 1317, 0.910115
17, 0.91274, 1317, 0.910301
18, 0.907057, 1317, 0.910301
19, 0.871015, 1317, 0.910115
20, 0.917041, 1317, 0.910115
21, 0.891747, 1317, 0.910301
22, 0.872357, 1317, 0.910115
23, 0.870522, 1317, 0.910115
24, 0.883347, 1317, 0.910301
25, 0.875468, 1427, 0.915107
26, 0.889699, 1463, 0.922117
27, 0.865483, 1463, 0.922275
28, 0.84743, 1463, 0.922275
29, 0.869093, 1546, 0.914936
30, 0.889146, 1546, 0.914936
31, 0.851329, 1546, 0.915058
32, 0.936903, 1546, 0.914936
33, 0.87743, 1546, 0.914936
34, 0.89371, 1546, 0.915058
35, 0.856068, 1611, 0.913959
36, 0.858186, 1611, 0.913793
37, 0.874911, 1611, 0.913959
38, 0.871825, 1611, 0.913959
39, 0.885019, 1611, 0.913793
40, 0.903412, 1611, 0.913793
41, 0.874049, 1611, 0.913959
42, 0.885831, 1611, 0.913793
43, 0.903417, 1611, 0.913793
44, 0.878514, 1611, 0.913959
45, 0.86538, 1611, 0.913959
46, 0.890135, 1611, 0.913793
47, 0.870754, 1611, 0.913959
48, 0.892071, 1611, 0.913959
49, 0.887376, 1611, 0.913793
50, 0.85391, 1611, 0.913959
51, 0.860448, 1611, 0.913959
52, 0.88901, 1611, 0.913793
53, 0.859579, 1611, 0.913793
54, 0.866403, 1611, 0.913959
55, 0.899875, 1611, 0.913793
56, 0.901183, 1611, 0.913793
57, 0.882523, 1879, 0.914396
58, 0.868359, 1879, 0.914396
59, 0.871348, 1879, 0.91426
60, 0.876832, 1879, 0.914396
